bucket_name,object_key,version_id,size,etag,last_modified,storage_class,metadata,is_latest
result-99fb8822,docs/a9f29ec3.bin,476697bf-81d0-46b4-ba0a-7c92a5c919e0,436789,aaea64c304e6403f93acc84b180f56fd,2025-02-10T23:06:35.477176,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""6788b0140f60422dab6e2c32c5edae05""}",False
unit-5d0023c9,images/6bd41f62.bin,ad80df29-749f-4898-bbb1-6c83b5849650,683290,ea82ac9deb2a49baae674ddee95994f4,2024-08-20T23:06:35.477293,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""4e061657dc494bc6bb685eb9bc631c1f""}",False
affect-73f094de,images/462a3f93.bin,be857ec9-a8f6-4ebf-9a71-6ae9490aa53a,1470306,f97bde893abb4fe28854228775fb4548,2025-03-06T23:06:35.477488,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""9cc04f374e1d4de695a7e85a291cad8b""}",False
rather-907d8b7e,images/6d19e875.bin,bb734141-c157-4de4-a549-43d651bbc57f,4349779,2963e6e2eda64ed18b9b28d9a44d766f,2024-12-30T23:06:35.477603,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""bc8542411c4d4609bbabc910c16fd42f""}",False
industry-7526a29d,images/0e084f50.bin,dbb99141-18fb-4931-bf7d-8607ff288f67,732950,3e125b99e82443968fbc5cafc5e29175,2024-10-25T23:06:35.477679,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""9dc5ccb4601a424ebad5b90e11077cbf""}",False
accept-9b51a352,docs/d5eda610.bin,8f31247a-bfe0-4ef4-85f1-75a9bc009f4d,4908658,90741268063740abbde9c3b64f9be5f2,2025-03-10T23:06:35.477749,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""e6f4e2727dbf43ff812dc9345a1b94af""}",True
lead-cb29fc62,logs/0ec65f51.bin,f535ed19-3148-4e63-9b21-38c4a3b98dc7,3937588,17b3876b777b4beb91fcf17264408aec,2025-07-10T23:06:35.477835,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""4d7e1b22b3774a81857604496aab6974""}",True
national-63a1adcf,docs/697efe90.bin,099cad55-8946-45eb-aa96-809d11a42472,4478494,6d750da966db4090a43a7d436042c5b7,2025-06-02T23:06:35.477901,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""1bf306fbcef84d90857a602a2fc3c2b8""}",False
finally-48ff4ca2,docs/fabdebfb.bin,8405e660-032d-42b0-92c9-c67349913592,4371690,2cad25098e234082a3334c14152ae5ae,2024-12-17T23:06:35.477999,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""1e2b9bc513074f0cb35c18532d82f8ac""}",True
hard-b9d60762,images/ae65798a.bin,255250e9-a24a-4348-937d-e545ceefd625,1262710,91cb2999c90e42d094f0cf6d67ca9741,2025-05-13T23:06:35.478086,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""f9cc8f10acbe49a4b3c12443672ae79e""}",False
with-37f3f24a,logs/1d2e1c29.bin,aedd77b9-c8bf-481a-ace9-f697dd5791f3,4078294,11c547b6580540699664c73fd4340374,2025-01-13T23:06:35.478164,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""99428f1a4655401996e54f3285ec2d31""}",True
