bucket_name,object_key,version_id,size,etag,last_modified,storage_class,metadata,is_latest
total-88e82229,images/eb41a05c.bin,f42dc496-c2ef-4636-9648-2a32c28077a0,4630998,d23a3def9fcc44d8b6a578dd0edfbbaa,2025-07-27T23:06:35.223885,STANDARD,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""81b8972f0310482d93ab676c82f1a34d""}",False
fear-5c569600,docs/0505c6ec.bin,360fcb59-ba3e-4d39-87db-cb77048c2b2a,354054,f090e21fdbed4d188be3d6e8434881d2,2025-05-14T23:06:35.223978,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""2387f640c24941c294ee21013451cf12""}",False
clear-19515536,docs/e43fdea4.bin,1fefc905-bbdb-46ac-92c9-7f88de9fd1e0,1150370,49acd3815675462fafb18b448262561a,2024-08-18T23:06:35.224035,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""864d2a586c6440e19bd675674300b2f3""}",False
national-75e6a8af,logs/1810d5b0.bin,433c20d3-d861-4832-aa4d-6ce75ca038c9,4509924,096baadaa6a94d8ea8eae3dd68b12e9f,2025-05-23T23:06:35.224167,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""6a7780baab804439a2d38d438a09ed2c""}",False
her-18ed87b1,images/bbe8298f.bin,ac1e9256-4431-47aa-a36b-a84b43812b93,4058999,5e9db30e3eda44f39e729b370fe20b34,2024-08-25T23:06:35.224259,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""55a3ec405fc84e26b0226b262688342b""}",True
significant-8a72cdd1,docs/aab2c469.bin,f55cc05a-8b5f-406a-a40c-62ed3e1ec4c2,5093004,d96448a44dc64cae8ecb8982d35edf53,2024-12-12T23:06:35.224317,GLACIER,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""e7eb49de24c548d6b738ca831e23a2d1""}",True
court-447fc761,images/3f8b4153.bin,55693574-a8b1-40a8-ae26-dbb59b5cf8b2,2841494,631eeb1f51444e51849526a0e3fd87db,2025-04-29T23:06:35.224360,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""124ed1de021f4cd7a38d52feae64bef2""}",True
bar-d958af0b,logs/1b9392cd.bin,87ce56a5-8553-4e53-87f4-adb3bce6bc22,10561,cb11e63128494431885c7b499b9f0ce8,2024-09-12T23:06:35.224425,GLACIER,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""126ff8e51216496f83c4794ee770240d""}",False
card-53193e46,docs/38897bbc.bin,5abc9d95-255a-4441-9a9f-fd3485de2c14,406680,3fe358ee5ffd4df8935c82d800d33022,2024-10-06T23:06:35.224478,STANDARD,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""addf87c0b62d404e9641ba8028d74b7f""}",True
popular-c6c13b20,logs/4814ca02.bin,f3b25be3-c749-4cdc-920f-050b1c354282,2745432,7d462a3eafe141f19ba969c2c25db2a5,2024-12-16T23:06:35.224530,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""f369d696074940eb891cf0a1d47b40a3""}",True
conference-47fc0b3a,logs/459e94c1.bin,ea258ca1-eca9-45ad-a51e-c7e784965a5d,2967463,17e0a21fc50c48fc84e61efcb75b9d66,2024-11-09T23:06:35.224571,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""107292f0d1b4470e862413730a656c2c""}",True
citizen-b7829474,images/10ee02e1.bin,4f9e4bd3-05a3-4e9d-ba12-39b38faee7a3,2281130,bfaab54f85e046e78604448e87e942d4,2024-08-31T23:06:35.224611,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""60c7533a6fbf48a49055f9c55b95584f""}",False
design-58f7e42b,images/2fad48bb.bin,b4dcc8de-4d92-4d7d-8c38-cb53cbd26a18,2630632,08786db5e9f1424cb31cc4a6f090dd51,2024-12-03T23:06:35.224686,DEEP_ARCHIVE,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""81b5b29e99e143c49dd23c483d8f2f9d""}",False
security-ec8033fd,docs/aa2c0675.bin,cedbca71-3dd3-49dd-870b-497027bebb1e,2165541,167cf3c55bff44de80e99b83801ed8b9,2025-06-05T23:06:35.224752,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""8b1e12503fc046168dd8a3f63a901e99""}",False
tree-656609fa,images/69bde0dc.bin,168ba106-a2fc-49a8-9769-9ee9e0d53d99,3934602,97fd901bcc6f4c8c9759124c525792e3,2024-11-27T23:06:35.224810,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""cecbdbf2c53f443d8288bdecfec5be17""}",True
onto-a0dad933,images/6e0e585f.bin,dd5b239a-22ec-4b6e-897a-c3395d4da0df,163621,deb2a5d031224b558a3238335e40687b,2025-03-24T23:06:35.224883,DEEP_ARCHIVE,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""fbf1ff6c71d94747a81caa0b2b651812""}",True
material-c6b579b2,images/252fc6dc.bin,f87ee27e-712a-418c-8ecc-0cffefc99b4d,2373811,2aae606f6f6d4a0788f7f9ec3245613a,2025-07-08T23:06:35.224955,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""5c1ecf9adeba48e3bb525df9a7c19bfb""}",True
relationship-b93d718e,docs/eb335482.bin,0f88d14d-ac2b-4bcc-a30e-0b71cff34e2a,3775271,b101976b38ef4164a611307c96d6d839,2024-10-15T23:06:35.225005,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""034a11f25ab64fc693487f97b27566a9""}",False
much-8cb973ac,logs/216b99c6.bin,e94c7f44-4cf9-4656-8ad8-0522bff62241,669627,4f2f8e5d62bb489e8679adf0776e935f,2024-10-06T23:06:35.225049,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""37c725010cf847ccb49788eb994d2129""}",False
