bucket_name,object_key,version_id,size,etag,last_modified,storage_class,metadata,is_latest
order-3aa85768,images/93c7f567.bin,1831d6f4-d328-41eb-987b-b487911cbb90,2436514,7b079cbfb94f4b5b86f246e2a8080d1a,2025-03-11T23:06:36.019442,GLACIER,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""61d92bcd67504301b0385c5044cdf9f9""}",False
challenge-03aac92c,logs/09289e5e.bin,17361553-7c50-4929-b096-9e9cef4e7f12,4656463,5e172508b67347be9de06d456723a3e1,2025-03-23T23:06:36.019537,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""6271c009900a485485e33e5774b50953""}",False
interesting-4d83fd8d,docs/4a37b46a.bin,8e771b47-5f4f-4098-a52a-b869eb65ba17,887604,7562cc4c0c0a48b291070e9155f93511,2024-11-23T23:06:36.019615,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""27c74cd78ba34a6bae78a4c27116ee47""}",False
need-47ad4cd0,docs/1f2c12ae.bin,e6dc162e-2dee-4bd6-9377-b9131f10e5f9,32787,5ec0e1aaa71c4104b5cd0deea988e6b1,2024-09-25T23:06:36.019718,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""dcef51a1a2a34119b65e42b334ff3c21""}",False
part-ce4136c4,images/f615500a.bin,52836240-fe9c-42e7-a08f-9b555aeae525,3435492,b76398dec0ce415796516173bc82c3d6,2025-01-11T23:06:36.019776,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""163cf1c0cedf4734b6517b6b219f0cdc""}",True
hair-6b32ac53,images/dd5892f4.bin,a9f985e0-292d-431c-b8dd-30903d90f614,1668524,35d425662b804783acb8c86dbf10e6b2,2024-10-27T23:06:36.019845,STANDARD,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""b01860a7842c4238b876c77c0d5cda93""}",False
site-c06ed585,images/2bcf4861.bin,ea8f7a04-e777-40f8-9764-09980e2ad739,1733950,c549c338745b420db8ec4567d232376c,2025-07-09T23:06:36.019910,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""d188cf1943c14794bca1300a0f2dc7d7""}",True
cultural-68a9be43,docs/7356cfd9.bin,6fcb121f-303d-440b-8cd1-529d113b269f,2380890,6c93cdc4818f455cbd6072a6b3babd96,2025-01-19T23:06:36.019962,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""f25095f4aa304ac2bc1de545c0cf7c11""}",True
church-b0dc456e,images/dff029b6.bin,09a83927-eb56-4cb3-bcd6-80c1c3ce0f9c,959939,a1c83a802e2645dab4307a0c8e3a55a3,2024-12-07T23:06:36.020012,GLACIER,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""f34a7e18d99b4cda9160c455b378da46""}",True
Congress-a14c1c72,images/7b389d85.bin,78c228a8-deea-4eb8-af37-9394596effad,1790812,28fa36192d544456aeba20eee2c33060,2024-11-24T23:06:36.020051,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""c079a04f6c2a4f0193582e1133922005""}",True
as-cd6017a7,docs/7e215cc2.bin,72ef18ff-0f2b-470a-9127-2970174a63f6,4466454,d6404ecdc99f4424bce5d104fa951edd,2024-09-22T23:06:36.020090,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""81f915c446414a0ebce0d6057c20bc14""}",True
phone-8ed2281c,logs/1e04c2aa.bin,fbeb6299-1a55-424a-8f5c-6014ec3008da,2752463,0d1e6c7bf7aa4c179ff328f761ddef1e,2025-07-04T23:06:36.020128,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""9b4ba2abbe1849759858e60db2cece02""}",True
catch-4223d00e,docs/4519a455.bin,62808637-fc16-439f-8ac1-82df769e158e,3317719,f34119ad6b6749ddb682e0e74c0fd5b1,2025-03-08T23:06:36.020174,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""fd646b3efeb84e18a6aa77d6189744a1""}",False
box-18acb402,docs/ede206e4.bin,48850f7b-1c57-42c5-b1f6-46ffcd04dc5a,676189,0cb3aefe08f0402bb95d1f337a03067a,2024-08-21T23:06:36.020225,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""44d228b1dc964a49999fc68f01afe381""}",False
relationship-d63a9a0b,logs/283409d1.bin,0974773e-b303-4cc3-9e76-643a2afd2c73,2837805,11c287b217464c18ae72d8e47725cfa8,2025-02-27T23:06:36.020284,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""3aff94d1886f44f7afbd2db9e00c67af""}",False
laugh-52bd802b,images/2395a408.bin,4065a170-60e8-4b93-90ec-0ef4d05ac1cd,1501688,eeb55304609d44ccaca479125770fc5d,2024-11-25T23:06:36.020326,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""76e1667c57c348219766b9b75c47ea21""}",False
