bucket_name,object_key,version_id,size,etag,last_modified,storage_class,metadata,is_latest
half-a584671a,images/82a5800c.bin,6ebccb9d-a812-4fbd-81ab-efef37c95e7c,4052556,1e5ba0e5933242c290cb67039488986f,2025-03-26T23:06:35.576149,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""300fa533b03348eb910eb44eb8ec7799""}",True
change-7455a921,logs/22d6e46c.bin,f0e94559-50c4-4522-a83b-cdfb97a67483,937570,9ad2f0e5fd6c4e66a879b5b92dc6da69,2025-06-26T23:06:35.576266,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""4fb75a92c6ac4693b4b3a8b66cc9ab98""}",True
peace-e5d757ef,images/cc3cf035.bin,41ca43ca-d5d0-4732-b6c9-4f0cb725a1f8,3505205,4fc94706ccba4b93bb49ecdd4b3a2705,2025-04-11T23:06:35.576473,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""46b0dd3cb30f46b5a214941a10dd85d5""}",True
rule-4bbe38ca,images/157f93f8.bin,0b393867-4682-4db2-beca-d0ef04de1596,1573563,b151570402f442759d88c0fda606d92b,2025-03-29T23:06:35.576561,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""9126f4809e9544c09fbe148079f7099d""}",False
lose-61626645,docs/45de623e.bin,b5c0c38b-674e-47a8-b7ab-38f738f8d19a,651008,0fb2fdde24104c019bda9482495e9560,2024-10-26T23:06:35.576618,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""1998af86b7234f5c9b428dd6f2e297aa""}",True
scene-a81486f9,logs/a431bbd8.bin,c2d534d9-6f30-4f99-b32e-d6973d2fdec8,1663554,43efe20802364b9d86ba9c70acf76836,2024-08-22T23:06:35.576681,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""e01b79e43aeb430dba37f51c2ff9aa16""}",False
north-fc01df10,images/45c01578.bin,dacb89f7-89eb-4b12-9867-7a685b8dd26b,1100798,888a06f79eeb4504ba175075ef9995be,2024-08-25T23:06:35.576757,GLACIER,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""6d8ec555405f45509344d751111d5e23""}",False
generation-292a8287,logs/35f7ea53.bin,b9739cbf-53bd-498c-8f09-44d5df40f349,2376707,6bddfdcf3e474d88a2dbaf40e3cb5d93,2024-12-08T23:06:35.576804,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""eb9b1d82f9b54fee866411e54b4eac03""}",False
walk-97b84697,logs/9248a966.bin,3ef04edf-be3a-42ff-a806-e4bd633de0a3,384439,dbd4cb27f2e4417f82aebf7e7b1f1af2,2025-07-29T23:06:35.576897,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""5430f8c8bf564b329b744bbfc72fb1bf""}",False
occur-8ffdb86c,docs/e7865c43.bin,4f3676c1-f13a-4b00-b33b-cd601980a4e9,758505,55145108dbd242ef9bdf4dc260f19313,2024-11-26T23:06:35.576975,STANDARD,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""bbb8c4c1bdda48bdbcfcb1105983ebea""}",False
