bucket_name,object_key,version_id,size,etag,last_modified,storage_class,metadata,is_latest
term-3c6ce434,docs/a8b3220e.bin,698e7da1-0a4a-4a4b-88a7-aca2b56fc6f7,5142812,ea7c2f82d3a8456a8bea81e08ec1d5e6,2024-10-12T23:06:36.273747,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""a0331b95f4474ad2a30a602d77c6bb3f""}",True
star-85ae2298,logs/c146203a.bin,e4868655-ca48-4906-9ced-47e10a4e7026,2079648,212fd5a625a34907a52d61f8e2b9df1d,2025-06-16T23:06:36.273942,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""339ac11be5bf45b8b2f0b92f66ec4f05""}",False
between-fec7294a,images/5c7e834b.bin,fcdceb61-72fd-4fc9-bed3-b64f97f32db7,1176399,34d14391ffe2444f929add2f10f6d4b2,2025-04-05T23:06:36.274022,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""c986dea41572454180ad83d88c5e9540""}",True
major-3ee42c59,logs/8e47ccd4.bin,b9a6e057-c3bb-459e-bc63-6d2834a25249,2262855,a6a2d9fc551d46ee9e107cb9d8867a58,2024-08-31T23:06:36.274120,GLACIER,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""2d647c2da2f04f43915e944be8b31655""}",True
structure-00d90c02,images/8f0f4aae.bin,01ea772f-f71f-4f9d-90ce-70944e77ea58,3500329,8d2a9d60baae4fa38f549fbd09a8a592,2024-10-10T23:06:36.274186,GLACIER,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""fb96f64ddf6e485b9403b31128f5d62a""}",True
pressure-0a2955fc,docs/d3e41cb8.bin,ab9fb9b5-f7bd-4283-acfa-9cfbf45a49cb,477170,3082464be22d449fb4489068c488ad1b,2025-04-09T23:06:36.274285,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""36f63a01537940b4acccae6f0714c74b""}",True
how-40424b52,logs/db37e222.bin,e4372d7d-b021-426b-aa79-7eaf8b6e33eb,2713994,63fae7bdbdc84a92a4cc3e834f13ad23,2024-09-15T23:06:36.274365,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""f4e9f2e21e5545a78c86d1badf80e8c6""}",False
recognize-00d1c24d,logs/6c41ac77.bin,985762d9-2c8b-4677-bd65-8e43832c9dc0,1372445,6a248f0cb90c47938a162b64b7690a7b,2025-01-02T23:06:36.274440,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""60d91b1229d0465daab4802ba28ec76c""}",True
join-19102c0b,images/dc26aa22.bin,a4efc6fb-3f5b-41c8-88b7-0163d5212939,4834563,2e51a8767ffd41b9a6ca289238a1846e,2024-10-29T23:06:36.274522,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""188a31f14667443ba951d9e9360cfc46""}",True
positive-1701229e,logs/aae12315.bin,1fdf2900-64ee-4be4-982a-558703b43ee2,3078172,da2e4660e6574125b7037298f4b253b3,2024-10-19T23:06:36.274596,STANDARD,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""938f52632a9d4e1d91c441fabd13d540""}",True
interesting-4d83fd8d,logs/ee7431c1.bin,c7b2a601-fcac-4cf9-9538-fb1b5be2bf57,5176219,0271147a377d475cb6b55605a08ce832,2024-08-12T23:06:36.274690,GLACIER,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""a016b96edf2c439fa62ae30f11955d53""}",True
might-992187aa,images/7a802cbf.bin,de759b27-1fcb-4a91-bceb-d58124a70062,763654,a903fee6093b4c3da07a7bacc21f830a,2025-06-21T23:06:36.274810,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""a249bbfcb1264cd5b6a9b879128e15ae""}",True
blue-f2e900ec,logs/26b6f5dd.bin,69876bbb-e7d8-45f2-a5a4-cb6121fc6b9f,3756183,2e7561a3d7f64a63b5961de24f1eef7e,2024-12-25T23:06:36.274964,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""c60a90cda3e446b88167438403b4b085""}",True
race-9f51c34d,images/ae70f27b.bin,408203cf-b36e-45f1-b196-434e0d8a8a62,4401624,66901c54e5b14a0fa3f6f1d12b1c60bb,2025-02-06T23:06:36.275082,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""021261be291b4680a9698d00d9faf1f1""}",True
already-44528eb1,images/63d8f750.bin,067473ac-757c-4ed6-b8cc-5d7de8c427dd,717439,80a780754bc1491b8561c4ff3f245a84,2025-03-30T23:06:36.275182,GLACIER,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""0918b0c7162b43d4bc2b9fb0f1cc039b""}",True
draw-bc7ba61d,docs/eb53f907.bin,edb98872-d4f8-41f8-b184-4d8b7a1e6882,2242462,8b4ff75fc987498da0caf8f6a3a105f1,2025-06-24T23:06:36.275273,STANDARD,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""2cddcebc35e442d19e2b71c32ed86287""}",True
identify-1338bf95,images/7884a6cf.bin,bbe9bf0b-323b-4442-9164-cf5759fada6b,1150575,cb619b9454484518873bb4ffcc87c5cc,2024-10-29T23:06:36.275367,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""7ebeb85cc75f4c6289d1e4ab35f395e8""}",False
simple-d08430bc,logs/b2007e92.bin,bd98ae39-5a40-4801-b60a-edee26ca15aa,458828,c6faffceba7c4b34b91ce3d67de12439,2024-10-22T23:06:36.275438,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""5f176f95ae0143d98995e29d0de3e6f7""}",False
middle-e4289259,docs/eed7c63b.bin,da197db0-4369-44fb-9c53-b2e7ddb8f75d,3585736,a2acbff4a0f745238f7c8f95408d438b,2025-05-30T23:06:36.275506,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""38a5aef26fa649f393cead70193e018c""}",True
parent-6584ae38,logs/94c3be8b.bin,d29de8df-5e07-4834-b7a0-b07bf61f2f01,3788739,9dda20ad25844c9ba0ca110b2ebf4ed9,2025-08-02T23:06:36.275600,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""2e0bc42a663942f8a2325e5d32dc7a00""}",False
health-46653497,logs/442ca5b0.bin,bc7c3e11-4d29-4df0-89de-261ee8dba971,1347951,1b37c245eb774f8c9c46ef5af7e87d07,2025-07-08T23:06:36.275664,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""8e49bb36364c42dca14a94024f8eff99""}",False
everyone-1895201a,images/7a92571b.bin,d89209ce-696d-4957-9732-247887ad5208,4458612,cd4fdde66e454e2a9f8f0b193c02d293,2025-07-15T23:06:36.275731,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""6b64580dd26d43ccae51805067928a45""}",False
dark-78561b67,docs/391fe977.bin,6965214c-599d-4075-ac1c-39ba8b766e4b,2680506,907292b292a741b08e1cbdadf69e9f8c,2024-12-19T23:06:36.275798,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""345761820d36479b98ff43087bc3372d""}",False
decide-bf98e2f0,logs/96c3505e.bin,4ae32782-cdd7-4f90-bcbc-8d991003a0b5,3570541,3f40a6dc01324072b892c1ddf143d917,2025-07-11T23:06:36.275867,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""d498dea9442144328b9e716cc734e55f""}",False
