bucket_name,object_key,version_id,size,etag,last_modified,storage_class,metadata,is_latest
according-3e2cf87b,docs/d194fdfb.bin,f77a3d5f-0e00-4efb-a9be-51f22c99b3df,411800,e0c0ad61016d4c5289f941e4e4bec030,2024-08-29T23:06:35.308097,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""07a976aad92d444284e00fda9b950001""}",True
three-7ed36519,images/a6928256.bin,4afb6751-9a14-43f6-900e-22bf74d1cc32,4267273,86c5f41e87c64110a8166c92d684b4a2,2024-11-07T23:06:35.308215,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""99c901ae914c495bab0199a06ae1cfd3""}",True
during-1529b458,docs/3b52faf3.bin,06d402b6-60c3-4c45-af1c-c5e8a9054efe,3606844,a67dee9d36b64cea98603ea7f17f34b4,2025-08-09T23:06:35.308318,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""855f2b79dd964dc181f40b8fffe46130""}",False
same-09b0cd28,images/ccfd4ba0.bin,b5618724-e58e-4a80-84fb-eeb4366be013,1355224,ab8f127318d444d78b801b0dfec50b6b,2025-04-25T23:06:35.308395,STANDARD,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""27160826373140689fa2de20049591f9""}",False
structure-2d3990ae,docs/b432a9ee.bin,938e41ca-48e0-4b75-8b5e-4c11e3d9bf07,1278756,8db1c4d51dd44089b2fec111f397a3d4,2024-08-22T23:06:35.308439,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""8cce3f6653f34f06a19db094d5f77e53""}",True
both-ce896f9e,images/cf7d5eb7.bin,35657966-3d7a-4cb9-a431-7dddede87f47,943383,cc2981343df44f61bb35afe775424be2,2025-03-21T23:06:35.308497,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""ea82bbeb6ab84281b5e6f53b5509cea5""}",True
several-080181bf,docs/5e09cd88.bin,5ef6928e-50a8-4951-a12c-85b88ce3e749,4477625,39bc8556f3f8482290fcaa1939b0f5c3,2024-09-24T23:06:35.308554,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""2f48ea6ebcb145c7b2094def741b8335""}",False
response-5cbb46e3,docs/86bb73e4.bin,9213f00e-3812-4187-8a84-0455e97ceb30,5123811,cfe8ff6a03c243d4951863c982151c6f,2025-06-30T23:06:35.308603,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""5a6dcad27fc64110a545df9536e7f46f""}",True
suffer-19390d96,logs/6c57818f.bin,1288adde-90e2-4b99-8cf1-7ec2ff1b8093,4856897,fd6cdab99b154e19bf947e97d05e98f2,2024-10-13T23:06:35.308653,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""673321ec5c2e4dd8acedd8cf66f6ed13""}",False
pick-0619b1b6,images/6def4acb.bin,a0dcaf0b-74fb-4675-a750-0e9aa799be03,2832995,99e7489132074cb58468aca3bb332a01,2024-09-01T23:06:35.308700,DEEP_ARCHIVE,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""9ba987bd13d340eb9556179d3cfadf05""}",True
