bucket_name,object_key,version_id,size,etag,last_modified,storage_class,metadata,is_latest
these-9a9ea7c7,docs/3e665406.bin,ca8688ed-31f0-45f4-b5e2-f69166a4c4bd,2514952,d89ef6a5b87c410d8e5b28b83508eb1b,2024-10-15T23:06:35.394678,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""83f7ca458ea742ccbf571cd70b087efc""}",True
age-b0e0181b,logs/380dc9e9.bin,94839316-75c5-4fa1-b300-e408c6138a24,1879729,951acc100dbe4f1297fa8b60cfcacedb,2024-12-11T23:06:35.394766,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""7e043b44d7ee45e28b28cd6e1c89ea0e""}",True
really-d9b59f84,images/7c53ac35.bin,d2af2d07-0f1b-4bf5-b44a-8dccf8ff2fda,120554,f0ddf8e0825b4078988c7cf8e6590c10,2025-08-10T23:06:35.394819,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""d0fa8511df7949aaa234c400d534812b""}",True
thought-8e6be0dd,docs/15b5c309.bin,fa816d6f-1222-4cbf-b846-bfe88fafefaf,3182739,3e96e26e57dd45dfa4a82ad2aa842f10,2025-01-26T23:06:35.394888,STANDARD,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""391abda69c7341ed8ab249f059bb3181""}",False
none-7fc8727c,logs/d328d88b.bin,1bec8cd7-a8ae-4428-97ed-5cd26b1fcfe3,1789444,3ee3276dbae345f7b09d956d1165ece1,2024-09-01T23:06:35.394956,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""187fb766ce11464cbf4c273e26778ee0""}",True
across-3ca20a5f,docs/057a550c.bin,bb1a89f3-df56-4b2a-a982-9fb9c6f757fd,3674213,749af952ba2a4790a1a6c9512eb20020,2025-04-24T23:06:35.394998,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""b95b119cf75548d8abe7536d4255bdcf""}",False
think-5a5fad6d,images/7b964163.bin,a5c2c43d-de79-4027-87b9-7da31de02b78,4668556,6127a00907044d87a2b93bc2612e4427,2025-03-24T23:06:35.395039,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""222421bfe6374ee2833dd24becbb18fb""}",True
including-77b46fbb,images/89b18d39.bin,3d3711c1-00ea-4fad-9f59-1d5e8271178a,2295959,d1e99371e36a4220b8129cb42c685437,2024-11-22T23:06:35.395076,STANDARD,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""11c08c3259934669be84d17917b9c5ae""}",True
hit-88ca9c53,docs/d226d679.bin,b9792f1a-2139-4f4a-8adb-82eae72d8e00,2623375,bc052d3081344d7db201efd816dea363,2025-07-16T23:06:35.395130,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""1f7b18450db84fcaab95859b090be5c4""}",False
modern-b512a80c,logs/ebfb8e8b.bin,7c147ef5-77b0-473f-b0e3-245cb5757bce,2840810,f7367b251ea84d439577af22109e883f,2024-11-10T23:06:35.395188,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""6df00043f9994df59f36c93f568b6517""}",False
think-dc7787ab,logs/0aea1a5a.bin,0af3e719-fb1b-469d-8609-0f9903c84d01,3478072,1e870a5a1abe4bd0bf5e261899de58f5,2024-11-24T23:06:35.395244,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""0bcf26c02b4c42d6b4254ab68a8ad06a""}",False
control-011b4eca,images/ad818322.bin,f0d85238-7b48-4a97-a091-7903bd9664a1,5090882,28d2e6cb43d2474cb4f496377160e456,2024-09-09T23:06:35.395287,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""e1f6a40b550f4324a9a2bfdd21908931""}",True
officer-6215b359,images/fa13a006.bin,bff26205-1373-4db9-a17c-5d8332c94495,534921,27248010c00c4280a6841b2a0f58a354,2024-09-27T23:06:35.395324,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""aca5062a7789499d8f422f7568004853""}",True
food-ce3cb031,docs/c4232ffa.bin,a793ce5e-376d-429e-8445-705e4e7ad697,4613073,8bc33752d1fc43a795fa69649d12f4d0,2024-09-13T23:06:35.395361,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""afbb12347133436fbe1756ad8635df71""}",True
old-d1ad855f,logs/026e94f0.bin,e25f88ff-2a22-442c-a048-ce21cc91b845,2754372,ec79736f2fbb4bea8bdc7a475190952c,2025-06-27T23:06:35.395412,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""53f93372454743fda18b744ea02fb38b""}",False
between-50ac734d,logs/1187a95a.bin,51c170fb-b084-4720-8a71-9fd4586f78d7,3114938,f54ae3594a12490084d5314b78a7f113,2025-03-21T23:06:35.395470,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""cf5d50a48eb144cc9d8e205238305598""}",True
nature-cf72ac4b,docs/068d8599.bin,9f75d173-5597-4bc2-b9b0-b0b7a21a2eb6,1293892,8a2612bbc02548d0b0d5cee0d1bbd1ee,2024-12-08T23:06:35.395516,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""41b28ec1c5ae4c36982b4aba43139036""}",True
yourself-dde8f1e8,docs/cda4bb1d.bin,bf241434-a169-43de-b2bf-bba5b0793fc9,3760147,7ecc518dca914ba0af0ca81521edf121,2025-05-04T23:06:35.395553,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""7d7adfe0536e4268b5bc6553d1ecbe74""}",True
you-1f935f08,docs/663c3e19.bin,237eb296-90ff-4e54-ad6f-6e3a4af8d1cd,1586854,79a9e6c7b8bd4aff9d3821a5cd3bbe7c,2025-06-18T23:06:35.395593,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""5a2dfa24b55a42ea901b768cfe17d656""}",False
born-f5a55449,logs/130819d0.bin,ca0145aa-f7b6-4a9c-b5d5-59eebcfcb8b5,1646435,69324425b0b34a27a1af6049cb49c151,2024-12-28T23:06:35.395635,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""c956b7db8df64a4eb7bd4e0812a734a5""}",False
management-b056f4fa,logs/1e8e5bd4.bin,eca83cf4-a842-478b-aaf8-fb46b8e1bbf7,770858,3fd87bf354914ba4a3e5a6396343b9e4,2025-05-25T23:06:35.395684,DEEP_ARCHIVE,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""e58b0e94c38e4bf9a1bd5b7424440bcb""}",False
hard-379b2f2f,docs/d6cc3985.bin,fdaa5afb-95ca-49b5-b27b-97aef4aff178,2162872,00b2932668b34e1a9f913ad9790965a3,2025-06-23T23:06:35.395723,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""5efd7b61c63d49a087a2a89b1ba742e4""}",False
whole-161cc28a,docs/55ec4c39.bin,59bea167-7f05-4271-9739-fc1f6ddbb1fc,3625151,ec8362f1e727487982e55dbc981bc789,2024-12-20T23:06:35.395760,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""03aae8e3ac9d40d69a6f97f3a0a8ff22""}",False
until-b4c3d851,logs/fefc1957.bin,96c0ba44-d2bd-4e49-8505-81afcb5bdc24,962553,c3ab7e0036dd4cbf820ac87692c9efbd,2025-07-16T23:06:35.395797,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""933d80be2e8a4cf5a489fcb836f5a85d""}",True
involve-7bc585ab,logs/6f280068.bin,3a302d1d-c3a3-4143-9e64-a0d96dca10be,823800,01434277685f40ee9d24ed2ec7fc600b,2024-10-08T23:06:35.395835,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""6fecd9bacc874bafa050920819d8fafa""}",True
to-c880da1b,logs/43b9346b.bin,b2894a4d-24c8-4cad-96e1-cc848ece7818,4169239,001279728de6428fbc06dd960b9d8723,2025-06-02T23:06:35.395884,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""2a386bfac1024b54a9abf2ebc4c03a92""}",True
bed-61e2067a,images/34918ffc.bin,d817a47e-7eb2-4d2a-9813-850a632c9679,4296730,38733ff2bc124e57a4fd751171a6b7bd,2024-12-06T23:06:35.395926,STANDARD,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""9d852e2b8378431cb3476313a4d31c56""}",False
gun-d9e10441,docs/2f2baa5d.bin,60c22e77-ecc7-4f92-b689-caf8a76c3810,2831080,4c8b0714515c46cfa5493c63e4985f1b,2025-06-03T23:06:35.395990,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""225304dfbb5648ce954c5145c44b3f51""}",True
officer-354eefcd,docs/dfdf136c.bin,708835d7-e12c-46b2-af3f-6f3714525d37,4300212,db2c667b0e454c378d830104173623cc,2025-05-04T23:06:35.396037,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""6f19e9cabe5f44778200cda87e4e5dfa""}",True
before-fe5f13fd,docs/20295dff.bin,25591d44-ed45-4657-8514-6a0400b3dacd,4222996,a1b485f4e69f4b75b44c0bc9fdffcf0d,2025-03-06T23:06:35.396075,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""14f60b258a2148009c207ebc52b37093""}",False
remain-6e50f7fb,images/1912ccd2.bin,9137cd90-cd5e-4fc1-99bf-9de580f446de,335528,aaecd67331994b52b02a36d0d784dd66,2025-02-26T23:06:35.396240,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""018a3f9b771b4bb5b0fc41c90727035d""}",False
smile-91b0e1d9,logs/9e1f574e.bin,1f1b9478-64bd-439b-8dc3-e5f63ecc8ac7,4498213,a2f7d969a99647b096c353e214bfaf3e,2024-10-25T23:06:35.396363,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""54e4d9d4ec9743468f084612cf2f082c""}",True
expert-b3b7d926,docs/001159d3.bin,9d8cf06c-0eab-4036-b6e4-0f1fa5a992cd,438753,93615741ff2b4b7083282a94da684fdc,2024-09-12T23:06:35.396407,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""8e6a277ec6884cfd83c6851c1188974c""}",True
race-78aeb80c,logs/9c659014.bin,d4c64149-5bf0-4bd3-b2bc-2410be4a4e15,2582224,7e2cede79e144b1b9b7cf359893334e2,2024-10-19T23:06:35.396453,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""f1b10af21a7848d48c72968227a980f3""}",False
form-1820582f,images/67d97686.bin,bbebcff6-a692-47ab-8772-287fc7395d67,4094884,c3fbad15ee31474abdab7c0ca196bb2c,2025-01-09T23:06:35.396503,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""8a0b67924b134ecf91382f911bc7bdef""}",True
