bucket_name,object_key,version_id,size,etag,last_modified,storage_class,metadata,is_latest
share-c2970a36,logs/b44756e7.bin,ab3b6fb2-3bd6-4a89-a796-e6c11de3494c,1782612,b02c172270a1474cb7387c50f0fa87a3,2024-12-20T23:06:36.102503,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""1c2cf1900fbf479c9541e83e715bf355""}",True
soldier-bf8f0c33,docs/578646ad.bin,e6df1c37-ee83-4070-8a46-b913825b47c5,2721965,2c90af3f16fc4e5cadb716a890ca90b3,2025-04-19T23:06:36.102580,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""b3722232a0b74d349e73bad1c8eda146""}",True
along-0f24f609,logs/ae52b753.bin,442ad572-ddf2-4618-a439-2c3a4954e74e,98466,fadd78b277294a11bb650f869844230b,2025-04-14T23:06:36.102634,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""b9b3bc7e39cd4fac8517fdf5e69f6ef8""}",True
population-aa8430f8,images/7af0d948.bin,ee06aad8-eee5-4321-8453-0d6732bace76,2273318,d223c9365f434492bd250e198ecef58b,2024-12-18T23:06:36.102675,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""890bf02e12f64ebfb883c1db0fa7d6ba""}",True
matter-938d9222,logs/4fbb5ffa.bin,d9a02411-b1ad-4be5-9739-1b3d929bfba9,4865396,e1aa5f6645f74b89b6a8ec0ffc99bf73,2025-03-24T23:06:36.102717,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""0dd5c1ffebeb486faa2f42b700c83edf""}",True
this-62c946e1,docs/bcadd32a.bin,fd91d227-3755-41a8-927a-6553d952daed,4749245,653939e62c724da6a3b81e30b926ed0c,2025-06-06T23:06:36.102757,DEEP_ARCHIVE,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""6b3a4eaef23d4ca7b64b0bacfcea4c90""}",False
trouble-f05022a8,images/f5a80654.bin,1f051bae-ebdf-4e35-b02e-e26c839f158f,1967253,a1cfea9ef85b4a539bb0ce101327454f,2024-09-27T23:06:36.102796,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""386012ca6de644bab2f2e1ef1d3b8c56""}",True
little-498f306f,logs/972e0c5c.bin,95fc6ec0-b085-4996-bab1-7cbea8a172a4,3437429,99d3d4da6c3b4f33a5755a419ed40995,2025-04-07T23:06:36.102835,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""364ef53368c94e94b966942f9a5b1e23""}",False
quite-d2611135,docs/8414f1a9.bin,c9f12cd9-d674-4a70-9628-7bb2ae1a18db,3658363,f7d6db8b1eaa4d5a939462b2fcf3e3d0,2025-05-28T23:06:36.102876,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""228c4cb0d16c42ebb37b7762275446f1""}",False
art-46887800,docs/cad5e184.bin,5492a810-26b2-4f0e-b526-bc0f3f183032,1167246,7d5f819cc236437984304ed662ca6f0e,2024-08-24T23:06:36.103061,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""8f318f9291a14aecb0f271eaf7421244""}",True
still-5be64bb4,images/dc8d1c5e.bin,2d410ff2-9d69-41cf-b462-de60ac955362,2287637,6c5b16e45d5140fa8986a9edbbb76793,2024-12-09T23:06:36.103183,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""c0c02283e63f49a0a98db12f1003d375""}",False
parent-3cc063db,logs/e496bba3.bin,f65627b9-4c2a-4352-aa2e-3a8cdadaaacf,28881,5c23f52673664e13a4aecdea5522a35d,2025-04-22T23:06:36.103264,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""8432fc628fd64a14aa1bf2696ef91939""}",False
second-4d465df3,images/9848bce9.bin,3e70ec10-2fc6-425b-a32e-e3130056dbd1,1794764,a734a8160b5a49bb8694bacfc8c26768,2025-03-15T23:06:36.103334,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""755ae10e244040e1a7a3e0cd0fede8e1""}",False
eye-d9e788d4,images/ed4c62ed.bin,24334ac2-e098-4bdd-9534-99f5836ab222,3924770,cdaa2cb4d2194926b3282d7dd7fae002,2024-08-22T23:06:36.103384,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""a50b376aee9041f7ad5b4d88713f689e""}",True
material-d25b013e,docs/56541c91.bin,4d6893a9-f201-458d-986a-d1945cc1ee2f,2950344,a7242ad18f934efabd1ca737c1a388dd,2024-11-10T23:06:36.103425,DEEP_ARCHIVE,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""f587c8e81c944e95bae43793a60c6c1b""}",True
today-1165e210,logs/52905b2a.bin,e52e304c-4718-4bc6-af4a-50ea6a863a29,2978505,91a19abdd205487b8709306f902f8c51,2024-12-14T23:06:36.103487,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""2897b7cb329b4c2aa31f56205caea47e""}",False
major-6c93a791,logs/343da704.bin,ae46d1ab-cfa3-4e4c-a3f0-4dbe63edbf64,3959276,3305da8ff4f64d998d686d75ae3e0e7a,2024-10-24T23:06:36.103539,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""d277bd73cedc4836b3c3bdb68b39118f""}",False
couple-292f7ff2,docs/979a9846.bin,7bf92064-6d8d-445a-a697-2c43ffa9c7ee,4582675,2c23366427ec43278018766278c67c64,2024-12-01T23:06:36.103610,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""b16f247b08ff44af88b37755cdd32bef""}",False
also-2fe9d2d0,logs/733c1a6f.bin,d7e1a79f-12aa-4d92-9652-e81eb128bb87,3302213,4d62be1ab70a4dc4986ab7e742041611,2025-04-26T23:06:36.103692,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""27b4adec19af4a39b254dd952fc391ca""}",False
dinner-f7f64484,images/6242c489.bin,f15c61d2-27a6-4b5d-9a12-6e35c122db3a,433035,abf44778d9d64de58cf95552145699ae,2025-03-18T23:06:36.103752,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""ad49afc1a6fb4470ba538b2254a44e1f""}",False
reveal-dd973d1a,logs/b022ef09.bin,ecdcda12-09cc-4f6b-92f6-836d37036d64,656617,24f4886bf9104cfb9113404e343e6cba,2025-01-04T23:06:36.103792,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""upload"", ""checksum"": ""feb9a2aab36d4d17b6803fe37d028db4""}",True
first-82c588bb,logs/1538637c.bin,0581fc1b-c4a4-4f4a-95f5-e7287ab950ec,1070970,2ed6aa2d3c6746839761f9d8f9b555f2,2025-06-23T23:06:36.103836,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""956c6e9ec9e64de28fd17c41589d4d23""}",True
first-b3602c8d,docs/a35e558c.bin,106f65a7-a1fe-4a05-9f97-38e694d86d5f,384412,92f0d324ee324867b9bb4e2607931eac,2024-10-13T23:06:36.103902,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""f35b35e853fb47d6b35253eab1e41ae0""}",True
prepare-d69f798d,docs/6979bf02.bin,f738ac37-3b16-4efe-be7c-bae7d16a81c0,2143612,17cf334d08124f668fccb89e0683d5ee,2025-07-08T23:06:36.103960,INFREQUENT_ACCESS,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""5c43e46793f74dfb8b7d7f99c2329685""}",True
rest-613ef689,logs/ce711328.bin,127c1be1-4828-4e4f-aa88-9322ca9c9d88,4529853,39d1475759864b40a7f0da1e1a37c0e7,2025-01-22T23:06:36.104170,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""sync"", ""checksum"": ""9194c8c4cdcf4da891fd327fa4f5762f""}",True
she-9883e9b1,logs/deeb8c3c.bin,2b9bb7d8-82c3-4a20-9bc2-bfed635428bb,2551101,b14329a12d5544ab804e567e06bfe003,2025-07-12T23:06:36.104290,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""76ebd7f379b84eaea3d8705ce9576236""}",True
carry-4d371d00,docs/8d1a39b3.bin,61021c35-3786-4394-a7c0-7e99de4aeeab,3285158,851c592a613244e5a2e1e1268e5fa2b1,2025-03-07T23:06:36.104390,STANDARD,"{""content-type"": ""application/json"", ""origin"": ""migration"", ""checksum"": ""50cdee455f7249cbbe6d21949270f339""}",True
whole-eaba8243,logs/76e4692d.bin,ddab1f1b-15b3-48a2-b783-bbcdffc77c8f,1665523,a614c737d47b458880a8d2cc35ec3109,2024-10-14T23:06:36.104497,INFREQUENT_ACCESS,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""bd6a7292dd57483ba909e07f5bcfb77d""}",False
station-0d8b455b,logs/bb5dda17.bin,08abbaf7-eb15-4600-b04c-3c7778ef503e,2325584,5d27ce025c1d40e9a7c272819af133be,2025-04-27T23:06:36.104559,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""migration"", ""checksum"": ""54a265ad5c964f47aa29a76322a53a3d""}",False
