bucket_name,object_key,version_id,size,etag,last_modified,storage_class,metadata,is_latest
notice-2a04f978,logs/20e60734.bin,3aadfbc6-e58d-43ce-bf8a-119065fa1759,1516700,289ef5a1cd154d07aa258ab36ec4be13,2025-07-05T23:06:35.136458,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""14b438ed2ed14f55b757a2a72e0123f2""}",True
him-748de6be,images/66ecba15.bin,f3036fe6-48dd-41e3-816d-04dbd1d6bfa9,434032,758b24dae3e44e798bb14c01946766db,2025-07-19T23:06:35.136555,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""4625f43da94f43aeb2d066f7c20ad694""}",True
stay-5c0a32f5,logs/0233880a.bin,720dc907-d52a-4bdd-9259-a5a6c75dfef2,3431795,0595d4a3d43346069402221add3b7e31,2025-01-29T23:06:35.136619,GLACIER,"{""content-type"": ""text/plain"", ""origin"": ""upload"", ""checksum"": ""81882b4492b143578231891006c7a19a""}",False
federal-06c93c6e,images/9571e634.bin,4a029633-66b4-4085-bab4-60c52eb3d7d6,3631593,aba1af809270471592cf5778ad86a181,2025-01-11T23:06:35.136691,DEEP_ARCHIVE,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""82cb0481e94e4fd29554489cc8dfc4f3""}",True
fear-0fa47044,logs/3e7205d9.bin,2f852e6d-cbc2-4495-9170-c4041e546d42,4936629,7af0ae98869d406d8d2f9a497e8a9fc4,2024-10-09T23:06:35.136789,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""80e08930dc614a3bb23ddcd01effab44""}",False
then-a3cdf730,images/740cfeb6.bin,02c8fd53-c113-4bd8-91f7-cdbba1141d3e,4064092,f28665865532466083748e528236612f,2024-09-15T23:06:35.136864,GLACIER,"{""content-type"": ""application/json"", ""origin"": ""upload"", ""checksum"": ""9651736a666b47799837412d08125616""}",False
likely-296b67bf,docs/ee2470b8.bin,b2b47e9f-ac2f-4ca5-9a82-5a6703d787bb,1834124,9b3af12cebec4f1797cfd72021b7762c,2025-01-10T23:06:35.136968,INFREQUENT_ACCESS,"{""content-type"": ""text/plain"", ""origin"": ""migration"", ""checksum"": ""52fb64399ad044d2815cfe71f194736c""}",False
call-49ffc22f,images/42f81d08.bin,bb282db9-5bf0-45ea-8fac-ab8479aa3496,2177443,4989698f9e434ce086a46d279a445e54,2025-07-03T23:06:35.137019,STANDARD,"{""content-type"": ""image/png"", ""origin"": ""sync"", ""checksum"": ""e2d40552a8bf48b2a31337f82c727793""}",False
process-876fc8f5,logs/491397a8.bin,b10ff214-aae6-4cc1-b0ae-77d544b9dd0b,1235980,90a8e1c01d52483b87209e1193961d88,2025-02-14T23:06:35.137084,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""fca4b5ba5df140589b5cfd3b692231c8""}",False
race-33340eb1,images/0e3b8e3f.bin,be102f4f-22d3-4f4d-85b6-2f87ae708e12,4648005,c14b371fbdac46be8b0333ee9db731f6,2024-09-16T23:06:35.137148,DEEP_ARCHIVE,"{""content-type"": ""text/plain"", ""origin"": ""sync"", ""checksum"": ""0bd30cf7733849a4bf302ccc98c64484""}",False
